Time Img,No. Cell,Threshold Cell,No. Lys.,Area Lys.,Perimeter Lys.,Centroid Lys. X,Centroid Lys. Y,mCherry_Mean.,Venus_Mean
2,2,2085,17,1,0,264,485,967,27
2,2,2085,18,2,2,268,438,683,0
2,2,2085,19,1,0,267,441,658,525
2,2,2085,20,12,15,272,440,1077,19
2,2,2085,21,3,3,271,450,818,0
2,2,2085,22,2,2,277,481,687,570
2,2,2085,23,1,0,280,484,657,235
2,2,2085,24,1,0,281,481,878,528
2,2,2085,25,1,0,285,449,630,433
2,2,2085,26,2,2,286,485,687,499
2,2,2085,27,3,3,288,477,816,668
2,2,2085,28,1,0,289,482,696,0
2,2,2085,29,1,0,290,455,680,740
2,2,2085,30,2,2,292,439,787,614
2,2,2085,31,1,0,292,435,677,497
2,2,2085,32,1,0,292,453,631,337
2,2,2085,33,2,2,293,471,702,869
2,2,2085,34,1,0,293,450,653,283
2,2,2085,35,1,0,294,440,646,527
2,2,2085,36,1,0,294,458,807,573
2,2,2085,37,1,0,294,476,696,376
2,2,2085,38,1,0,296,435,703,293
2,2,2085,39,1,0,296,439,629,336
2,2,2085,40,1,0,296,458,721,482
2,2,2085,41,1,0,296,461,680,566
2,2,2085,42,1,0,296,476,879,656
2,2,2085,43,1,0,296,478,732,296
2,2,2085,44,3,5,298,454,737,519
2,2,2085,45,1,0,298,473,871,212
2,2,2085,46,1,0,300,450,735,546
2,2,2085,47,1,0,300,469,641,460
2,2,2085,48,1,0,304,451,782,307
2,3,2249,1,1,0,236,399,783,422
2,3,2249,2,1,0,238,399,796,586
2,3,2249,3,1,0,238,403,806,249
2,3,2249,4,1,0,238,414,812,288
2,3,2249,5,1,0,240,387,712,525
2,3,2249,6,1,0,241,410,698,320
2,3,2249,7,2,2,242,413,739,514
2,3,2249,8,1,0,244,407,912,735
2,3,2249,9,1,0,245,376,745,193
2,3,2249,10,1,0,245,420,727,184
2,3,2249,11,1,0,246,411,882,253
2,3,2249,12,1,0,246,418,740,576
2,3,2249,13,1,0,249,420,702,140
2,3,2249,14,2,2,255,369,741,527
2,3,2249,15,2,3,256,421,682,551
2,3,2249,16,1,0,258,367,687,510
2,3,2249,17,1,0,259,371,763,125
2,3,2249,18,1,0,262,364,870,28
2,3,2249,19,1,0,276,412,666,0
2,3,2249,20,2,2,278,366,735,294
2,3,2249,21,3,3,279,400,1016,221
2,3,2249,22,12,19,282,372,1061,103
2,3,2249,23,1,0,280,413,694,413
2,3,2249,24,1,0,281,397,737,0
2,3,2249,25,1,0,285,372,994,470
2,3,2249,26,1,0,286,360,678,457
2,3,2249,27,3,6,286,383,730,300
2,3,2249,28,1,0,286,390,1012,147
2,3,2249,29,2,2,287,401,1011,289
2,3,2249,30,1,0,287,373,671,0
2,3,2249,31,1,0,287,392,1197,193
2,3,2249,32,1,0,287,395,990,602
2,3,2249,33,1,0,289,381,879,142
2,3,2249,34,1,0,289,384,699,583
2,3,2249,35,1,0,294,386,1080,375
2,3,2249,36,1,0,294,389,886,159
2,3,2249,37,1,0,295,377,721,363
2,3,2249,38,1,0,295,383,689,308
2,3,2249,39,2,3,300,362,708,238
2,3,2249,40,1,0,300,393,711,378
2,3,2249,41,1,0,301,387,749,399
